"","am_sid","genus","species","sciname","kingdom","phylum","class","order","family","Loo","K","Winfinity","tmax","tm","M","Lm","Temperature"
"10104","Fis-51619","Brotula","townsendi","Brotula townsendi","Animalia","Chordata","Actinopterygii","Ophidiiformes","Ophidiidae",66.5081804237827,0.215918385735093,1997.26213491547,13.2518492225233,3.84940806786539,0.374026343418579,35.7866994512592,14.7812305818242
"10105","Fis-51740","Cirrhilabrus","luteovittatus","Cirrhilabrus luteovittatus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae",28.6780883606052,0.330419828304999,333.611170413121,8.97238027933105,2.32668490697313,0.650280325801431,15.4306239919947,19.8361209579384
"10106","Fis-58823","Atrosalarias","fuscus","Atrosalarias fuscus","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae",22.1916174546873,0.437777677481808,118.795018337076,6.88085186495625,1.6704719467109,0.805042598597716,12.3290997219085,19.0425113122644
"10107","Fis-51789","Synchiropus","circularis","Synchiropus circularis","Animalia","Chordata","Actinopterygii","Perciformes","Callionymidae",31.6012800561899,0.401181482292048,274.572915531826,7.50599441488033,2.00215091695612,0.711914843683749,17.9978703962261,18.4836859003686
"10108","Fis-51816","Girella","zonata","Girella zonata","Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae",45.5080372629135,0.267074797885314,1093.55292681787,17.3131769892461,4.51525482816538,0.387282795288334,28.6742389489338,18.5481882218578
"10109","Fis-51866","Opua","nephodes","Opua nephodes","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae",13.0321262106335,0.61839934046548,13.2081690594649,4.27297643521014,0.905019975125257,1.22073765164542,6.79257882235088,19.2491623980272
"10110","Fis-52081","Crassinarke","dormitor","Crassinarke dormitor","Animalia","Chordata","Elasmobranchii","Torpediniformes","Narkidae",119.523750558741,0.126564469325331,9928.05143401141,20.2122724461317,8.08536230247605,0.21910425040864,72.6144783508093,15.8109211634434
"10111","Fis-52083","Aseraggodes","whitakeri","Aseraggodes whitakeri","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Soleidae",27.9805614328974,0.330044494582009,214.06735627153,11.504163931313,2.41207897289386,0.40368461923402,16.4921339739874,14.6336252852438
"10112","Fis-131838","Dipturus","macrocauda","Dipturus macrocauda","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae",188.414433931463,0.0923572318558271,35336.3330813041,17.7167260201567,9.3564290678586,0.184539105417066,109.747173161203,14.7117765531894
"10113","Fis-52106","Notoraja","tobitukai","Notoraja tobitukai","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae",104.342983040382,0.115867379364339,6901.90892136996,18.6823208625324,9.02361215937517,0.226710144350026,64.9479865506086,15.0425287078005
"10114","Fis-52108","Bathyraja","isotrachys","Bathyraja isotrachys","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae",91.347929285686,0.100657559617038,4987.35685804235,19.954539604477,10.3021707942869,0.212400187084653,57.1715679737779,14.421746753602
"10115","Fis-52113","Bathyraja","diplotaenia","Bathyraja diplotaenia","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae",91.347929285686,0.100657559617038,4987.35685804235,19.954539604477,10.3021707942869,0.212400187084653,57.1715679737779,14.421746753602
"10116","Fis-52115","Bathyraja","matsubarai","Bathyraja matsubarai","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae",91.347929285686,0.100657559617038,4987.35685804235,19.954539604477,10.3021707942869,0.212400187084653,57.1715679737779,14.421746753602
"10117","Fis-52117","Bathyraja","notoroensis","Bathyraja notoroensis","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae",91.347929285686,0.100657559617038,4987.35685804235,19.954539604477,10.3021707942869,0.212400187084653,57.1715679737779,14.421746753602
"10118","Fis-52120","Bathyraja","simoterus","Bathyraja simoterus","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae",91.347929285686,0.100657559617038,4987.35685804235,19.954539604477,10.3021707942869,0.212400187084653,57.1715679737779,14.421746753602
"10119","Fis-52133","Rhinoraja","kujiensis","Rhinoraja kujiensis","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae",104.342983040382,0.115867379364339,6901.90892136996,18.6823208625324,9.02361215937517,0.226710144350026,64.9479865506086,15.0425287078005
"10120","Fis-52134","Parapercis","atlantica","Parapercis atlantica","Animalia","Chordata","Actinopterygii","Perciformes","Pinguipedidae",34.8193802968339,0.327877203648132,443.710834961476,8.90308501892353,2.09361766732854,0.579452217818047,18.1925507278071,18.3282015407975
"10121","Fis-52138","Rhinoraja","longicauda","Rhinoraja longicauda","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae",104.342983040382,0.115867379364339,6901.90892136996,18.6823208625324,9.02361215937517,0.226710144350026,64.9479865506086,15.0425287078005
"10122","Fis-52180","Bathyblennius","antholops","Bathyblennius antholops","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae",22.1916174546873,0.437777677481808,118.795018337076,6.88085186495625,1.6704719467109,0.805042598597716,12.3290997219085,19.0425113122644
"10123","Fis-52186","Spaniblennius","riodourensis","Spaniblennius riodourensis","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae",22.1916174546873,0.437777677481808,118.795018337076,6.88085186495625,1.6704719467109,0.805042598597716,12.3290997219085,19.0425113122644
"10124","Fis-52206","Parablennius","goreensis","Parablennius goreensis","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae",17.8426170292593,0.504490927716172,59.6712341123489,6.00582857795643,1.45021863424071,0.929875410776689,10.0807681490531,19.1407521110138
"10125","Fis-52296","Alepocephalus","umbriceps","Alepocephalus umbriceps","Animalia","Chordata","Actinopterygii","Osmeriformes","Alepocephalidae",44.9912383711468,0.203341179520073,765.725123054991,16.9801752101548,5.56501156298011,0.337637523871208,29.9431004268703,9.80621737409757
"10126","Fis-52297","Alepocephalus","owstoni","Alepocephalus owstoni","Animalia","Chordata","Actinopterygii","Osmeriformes","Alepocephalidae",44.9912383711468,0.203341179520073,765.725123054991,16.9801752101548,5.56501156298011,0.337637523871208,29.9431004268703,9.80621737409757
"10127","Fis-52306","Alepocephalus","longiceps","Alepocephalus longiceps","Animalia","Chordata","Actinopterygii","Osmeriformes","Alepocephalidae",44.9912383711468,0.203341179520073,765.725123054991,16.9801752101548,5.56501156298011,0.337637523871208,29.9431004268703,9.80621737409757
"10128","Fis-52317","Alepocephalus","longirostris","Alepocephalus longirostris","Animalia","Chordata","Actinopterygii","Osmeriformes","Alepocephalidae",44.9912383711468,0.203341179520073,765.725123054991,16.9801752101548,5.56501156298011,0.337637523871208,29.9431004268703,9.80621737409757
"10129","Fis-52321","Narcetes","kamoharai","Narcetes kamoharai","Animalia","Chordata","Actinopterygii","Osmeriformes","Alepocephalidae",30.4092176495533,0.316931735397771,227.060221087259,10.4319295294651,3.43774642811762,0.534223369579013,20.4230181937435,11.0430291479853
"10130","Fis-52325","Talismania","filamentosa","Talismania filamentosa","Animalia","Chordata","Actinopterygii","Osmeriformes","Alepocephalidae",30.4092176495533,0.316931735397771,227.060221087259,10.4319295294651,3.43774642811762,0.534223369579013,20.4230181937435,11.0430291479853
"10131","Fis-52326","Talismania","okinawensis","Talismania okinawensis","Animalia","Chordata","Actinopterygii","Osmeriformes","Alepocephalidae",30.4092176495533,0.316931735397771,227.060221087259,10.4319295294651,3.43774642811762,0.534223369579013,20.4230181937435,11.0430291479853
"10132","Fis-52329","Rouleina","watasei","Rouleina watasei","Animalia","Chordata","Actinopterygii","Osmeriformes","Alepocephalidae",30.4092176495533,0.316931735397771,227.060221087259,10.4319295294651,3.43774642811762,0.534223369579013,20.4230181937435,11.0430291479853
"10133","Fis-52357","Draculo","shango","Draculo shango","Animalia","Chordata","Actinopterygii","Perciformes","Callionymidae",31.6012800561899,0.401181482292048,274.572915531826,7.50599441488033,2.00215091695612,0.711914843683749,17.9978703962261,18.4836859003686
"10134","Fis-52384","Corcyrogobius","lubbocki","Corcyrogobius lubbocki","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae",13.0321262106335,0.61839934046548,13.2081690594649,4.27297643521014,0.905019975125257,1.22073765164542,6.79257882235088,19.2491623980272
"10135","Fis-52453","Chimaera","owstoni","Chimaera owstoni","Animalia","Chordata","Holocephali","Chimaeriformes","Chimaeridae",109.968750489359,0.128143318478648,10163.9794994637,20.1865699793073,7.09794127767245,0.223844356872688,62.9536772973352,13.4407089353037
"10136","Fis-52461","Gorogobius","nigricinctus","Gorogobius nigricinctus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae",13.0321262106335,0.61839934046548,13.2081690594649,4.27297643521014,0.905019975125257,1.22073765164542,6.79257882235088,19.2491623980272
"10137","Fis-52478","Lesueurigobius","heterofasciatus","Lesueurigobius heterofasciatus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae",12.7408223871099,0.613144602753788,11.6698669702988,4.36146088724312,0.922132028825053,1.17608514996261,6.75805609665145,17.0195407534767
"10138","Fis-52517","Polyipnus","parini","Polyipnus parini","Animalia","Chordata","Actinopterygii","Stomiiformes","Sternoptychidae",12.5879426045219,0.591541239586747,14.3596951542052,4.3721324119027,1.28152708470704,0.995086257157152,7.96396476840392,7.9542097056451
"10139","Fis-52520","Polyipnus","fraseri","Polyipnus fraseri","Animalia","Chordata","Actinopterygii","Stomiiformes","Sternoptychidae",12.5879426045219,0.591541239586747,14.3596951542052,4.3721324119027,1.28152708470704,0.995086257157152,7.96396476840392,7.9542097056451
"10140","Fis-52528","Thorogobius","rofeni","Thorogobius rofeni","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae",12.846150134045,0.510334789489297,13.3931942354375,4.86699344117785,1.04263613449487,1.05054515973316,6.64451723389606,18.5311124059458
"10141","Fis-52531","Vanneaugobius","canariensis","Vanneaugobius canariensis","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae",13.0321262106335,0.61839934046548,13.2081690594649,4.27297643521014,0.905019975125257,1.22073765164542,6.79257882235088,19.2491623980272
"10142","Fis-52535","Vanneaugobius","pruvoti","Vanneaugobius pruvoti","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae",13.0321262106335,0.61839934046548,13.2081690594649,4.27297643521014,0.905019975125257,1.22073765164542,6.79257882235088,19.2491623980272
"10143","Fis-52571","Holcomycteronus","digittatus","Holcomycteronus digittatus","Animalia","Chordata","Actinopterygii","Ophidiiformes","Ophidiidae",58.8983963481415,0.226976589766347,1353.30882958734,12.7208322113394,3.68552777693857,0.387173664069919,32.3679476397068,13.2996824353796
"10144","Fis-52685","Borostomias","pacificus","Borostomias pacificus","Animalia","Chordata","Actinopterygii","Stomiiformes","Stomiidae",26.9250643292825,0.389215752818245,122.393214444205,6.52878075549292,1.95883583967494,0.64246219330899,16.0522963434953,6.02147632012835
"10145","Fis-52694","Leptostomias","multifilis","Leptostomias multifilis","Animalia","Chordata","Actinopterygii","Stomiiformes","Stomiidae",23.5397567149252,0.423800313495307,85.8694568757911,6.27355059101942,1.82504280173576,0.668768086628931,14.2697393878252,7.23954233221712
"10146","Fis-52697","Leptostomias","robustus","Leptostomias robustus","Animalia","Chordata","Actinopterygii","Stomiiformes","Stomiidae",23.5397567149252,0.423800313495307,85.8694568757911,6.27355059101942,1.82504280173576,0.668768086628931,14.2697393878252,7.23954233221712
"10147","Fis-52739","Eustomias","ioani","Eustomias ioani","Animalia","Chordata","Actinopterygii","Stomiiformes","Stomiidae",23.5397567149252,0.423800313495307,85.8694568757911,6.27355059101942,1.82504280173576,0.668768086628931,14.2697393878252,7.23954233221712
"10148","Fis-52763","Hetereleotris","caminata","Hetereleotris caminata","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae",13.0321262106335,0.61839934046548,13.2081690594649,4.27297643521014,0.905019975125257,1.22073765164542,6.79257882235088,19.2491623980272
"10149","Fis-132526","Okamejei","schmidti","Okamejei schmidti","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae",84.5027780175501,0.241733491024628,3296.43475859762,10.5499486022017,5.18656008687018,0.414375222841181,57.97004923942,17.4334479658027
"10150","Fis-52827","Hetereleotris","margaretae","Hetereleotris margaretae","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae",13.0321262106335,0.61839934046548,13.2081690594649,4.27297643521014,0.905019975125257,1.22073765164542,6.79257882235088,19.2491623980272
"10151","Fis-170060","Leptaulopus","damasi","Leptaulopus damasi","Animalia","Chordata","Actinopterygii","Aulopiformes","Aulopidae",28.3521473764074,0.447001161878761,143.124585832324,5.6159681956976,1.67490316434227,0.784098015764652,15.9573417975385,13.8327706931828
"10152","Fis-52897","Lampanyctus","simulator","Lampanyctus simulator","Animalia","Chordata","Actinopterygii","Myctophiformes","Myctophidae",9.46129188303633,0.657286866836137,8.32696606678787,3.56832679324058,1.11430564955557,1.49470543009407,5.71257704823068,15.1203066541555
"10153","Fis-52935","Lestidium","prolixum","Lestidium prolixum","Animalia","Chordata","Actinopterygii","Aulopiformes","Paralepididae",23.1034133310212,0.599048219744625,73.2482409198244,4.47381588110847,1.31670002518123,1.00650934912079,13.4405195226304,13.5584901636008
"10154","Fis-53144","Bathophilus","indicus","Bathophilus indicus","Animalia","Chordata","Actinopterygii","Stomiiformes","Stomiidae",20.0243083344244,0.420993169858862,53.9277590606142,6.39638244666506,1.82865638200314,0.643703946184218,12.450321986136,6.04779231261395
"10155","Fis-53152","Hippocampus","sindonis","Hippocampus sindonis","Animalia","Chordata","Actinopterygii","Syngnathiformes","Syngnathidae",13.2416419533537,1.4314485733857,4.90316284566859,3.15440875453907,0.639884295644276,1.333122318733,7.93944333812913,22.692932648294
"10156","Fis-53189","Physiculus","rhodopinnis","Physiculus rhodopinnis","Animalia","Chordata","Actinopterygii","Gadiformes","Moridae",56.802835700257,0.198222488910084,1375.00116905232,14.8240570028616,4.40357055454315,0.333512134208379,34.0574173396038,11.5940768526079
"10157","Fis-53197","Austrobatrachus","foedus","Austrobatrachus foedus","Animalia","Chordata","Actinopterygii","Batrachoidiformes","Batrachoididae",33.2010204488989,0.298688944991277,347.019554563717,8.44890421913366,2.46498430031791,0.551904752863195,18.2404306481522,17.8655607859905
"10158","Fis-53227","Laemonema","nana","Laemonema nana","Animalia","Chordata","Actinopterygii","Gadiformes","Moridae",61.1949237673658,0.185654914192948,1302.33331155681,15.3527590765971,4.55074226013437,0.311685912012084,35.8455695488891,10.9836177205206
"10159","Fis-53239","Laemonema","filodorsale","Laemonema filodorsale","Animalia","Chordata","Actinopterygii","Gadiformes","Moridae",61.1949237673658,0.185654914192948,1302.33331155681,15.3527590765971,4.55074226013437,0.311685912012084,35.8455695488891,10.9836177205206
"10160","Fis-165880","Spicomacrurus","kuronumai","Spicomacrurus kuronumai","Animalia","Chordata","Actinopterygii","Gadiformes","Macrouridae",51.196743225694,0.165442341027011,834.11005525652,20.8423593722242,5.9001434478235,0.268193660607311,31.0145255326577,13.1199984646946
"10161","Fis-61493","Kumba","japonica","Kumba japonica","Animalia","Chordata","Actinopterygii","Gadiformes","Macrouridae",51.196743225694,0.165442341027011,834.11005525652,20.8423593722242,5.9001434478235,0.268193660607311,31.0145255326577,13.1199984646946
"10162","Fis-53296","Nezumia","burragei","Nezumia burragei","Animalia","Chordata","Actinopterygii","Gadiformes","Macrouridae",39.8072664157673,0.168816288830683,425.955942153658,19.6588147569924,5.58728626148834,0.285849609834994,24.3978672708062,13.471423844483
